"No.","Time","Source","Destination","Protocol","Length","Info"
"430","77.170599","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","272","Standard query response 0x0000 PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa OPT"
"431","77.988290","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"432","77.988290","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.69? Tell 192.168.1.1"
"433","77.988290","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.136? Tell 192.168.1.1"
"434","77.997944","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"435","78.399944","192.168.1.33","224.0.0.251","MDNS","171","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"436","78.399944","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","191","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"437","78.399944","192.168.1.33","224.0.0.251","MDNS","384","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"438","78.399944","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","404","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"439","78.526218","192.168.1.163","20.54.37.73","TLSv1.2","155","Application Data"
"440","78.574048","20.54.37.73","192.168.1.163","TLSv1.2","225","Application Data"
"441","78.620427","192.168.1.163","20.54.37.73","TCP","54","49734  >  443 [ACK] Seq=203 Ack=343 Win=515 Len=0"
"442","79.000291","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"443","79.012458","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.147? Tell 192.168.1.1"
"444","79.997378","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"445","80.036907","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"446","80.996903","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"447","81.062249","192.168.1.33","224.0.0.251","MDNS","541","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa NSEC, cache flush iPad-2.local OPT"
"448","81.062249","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","561","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa NSEC, cache flush iPad-2.local OPT"
"449","81.997510","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"450","82.463096","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"451","82.463096","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"452","82.463096","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"453","82.465045","192.168.1.69","239.255.255.250","SSDP","485","NOTIFY * HTTP/1.1 "
"454","82.510493","192.168.1.16","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
"455","82.510807","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
"456","82.563708","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"457","82.563708","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"458","82.563708","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"459","82.565169","192.168.1.69","239.255.255.250","SSDP","485","NOTIFY * HTTP/1.1 "
"460","82.698748","192.168.1.16","224.0.0.251","MDNS","154","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"461","82.698964","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"462","82.903557","192.168.1.16","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"463","82.904648","192.168.1.16","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QU"" question ANY iPhone-di-Alessandro.local, ""QU"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"464","82.904648","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QU"" question ANY iPhone-di-Alessandro.local, ""QU"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"465","82.999835","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"466","83.109649","192.168.1.16","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"467","83.109649","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"468","83.517657","192.168.1.16","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"469","83.520349","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Alessandro._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Alessandro.local, ""QM"" question SRV 0 0 49154 iPhone-di-Alessandro.local AAAA fe80::187d:cdd4:cfa1:436a A 192.168.1.16 OPT"
"470","83.520349","192.168.1.16","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
"471","83.520349","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa OPT"
"472","83.520349","192.168.1.16","224.0.0.251","MDNS","154","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"473","83.520349","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"474","83.723710","192.168.1.16","224.0.0.251","MDNS","423","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush iPhone-di-Alessandro.local OPT"
"475","83.723710","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","443","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush iPhone-di-Alessandro.local OPT"
"476","83.927889","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.163? Tell 192.168.1.1"
"477","83.927889","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.232? Tell 192.168.1.1"
"478","83.927920","IntelCor_bf:bd:4b","Technico_a3:f2:0e","ARP","42","192.168.1.163 is at 14:4f:8a:bf:bd:4b"
"479","83.937388","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"480","83.943524","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"481","83.943524","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"482","83.943524","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"483","83.998672","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"484","84.037682","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"485","84.037682","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"486","84.037682","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"487","84.039595","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"488","84.337605","192.168.1.16","224.0.0.251","MDNS","423","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush iPhone-di-Alessandro.local OPT"
"489","84.338788","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","443","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush iPhone-di-Alessandro.local OPT"
"490","84.338788","192.168.1.33","224.0.0.251","MDNS","171","Standard query response 0x0000 TXT PTR iPad (2)._rdlink._tcp.local OPT"
"491","84.338788","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","191","Standard query response 0x0000 TXT PTR iPad (2)._rdlink._tcp.local OPT"
"492","84.995995","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"493","85.566400","192.168.1.16","224.0.0.251","MDNS","580","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa NSEC, cache flush iPhone-di-Alessandro.local OPT"
"494","85.567037","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","600","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa NSEC, cache flush iPhone-di-Alessandro.local OPT"
"495","85.770689","192.168.1.16","224.0.0.251","MDNS","132","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question OPT"
"496","85.770888","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","152","Standard query 0x0000 PTR _airplay._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _airplay._tcp.local, ""QU"" question OPT"
"497","86.000224","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"498","86.590028","192.168.1.16","224.0.0.251","MDNS","193","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question OPT"
"499","86.590169","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","213","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question OPT"
"500","86.999277","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"501","87.408924","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.23? Tell 192.168.1.1"
"502","87.409007","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.27? Tell 192.168.1.1"
"503","87.852337","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"504","87.852337","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"505","87.852337","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"506","87.854000","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"507","87.854000","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"508","87.854000","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"509","87.856054","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"510","87.856054","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"511","87.954784","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"512","87.954784","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"513","87.954784","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"514","87.955926","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"515","87.955926","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"516","87.955926","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"517","87.957756","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"518","87.957756","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"519","87.998207","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"520","88.228639","192.168.1.33","224.0.0.251","MDNS","171","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"521","88.230197","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","191","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"522","88.432821","192.168.1.33","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"523","88.638192","192.168.1.33","224.0.0.251","MDNS","193","Standard query 0x0000 ANY iPad (2)._rdlink._tcp.local, ""QU"" question ANY iPad-2.local, ""QU"" question SRV 0 0 49153 iPad-2.local AAAA fe80::141b:3e21:20f9:503 A 192.168.1.33 OPT"
"524","88.638563","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","213","Standard query 0x0000 ANY iPad (2)._rdlink._tcp.local, ""QU"" question ANY iPad-2.local, ""QU"" question SRV 0 0 49153 iPad-2.local AAAA fe80::141b:3e21:20f9:503 A 192.168.1.33 OPT"
"525","88.843154","192.168.1.33","224.0.0.251","MDNS","193","Standard query 0x0000 ANY iPad (2)._rdlink._tcp.local, ""QM"" question ANY iPad-2.local, ""QM"" question SRV 0 0 49153 iPad-2.local AAAA fe80::141b:3e21:20f9:503 A 192.168.1.33 OPT"
"526","88.843154","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","213","Standard query 0x0000 ANY iPad (2)._rdlink._tcp.local, ""QM"" question ANY iPad-2.local, ""QM"" question SRV 0 0 49153 iPad-2.local AAAA fe80::141b:3e21:20f9:503 A 192.168.1.33 OPT"
"527","88.998036","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"528","89.047635","192.168.1.33","224.0.0.251","MDNS","252","Standard query response 0x0000 PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa OPT"
"529","89.049644","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","272","Standard query response 0x0000 PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa OPT"
"530","89.049644","192.168.1.33","224.0.0.251","MDNS","193","Standard query 0x0000 ANY iPad (2)._rdlink._tcp.local, ""QM"" question ANY iPad-2.local, ""QM"" question SRV 0 0 49153 iPad-2.local AAAA fe80::141b:3e21:20f9:503 A 192.168.1.33 OPT"
"531","89.049644","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","213","Standard query 0x0000 ANY iPad (2)._rdlink._tcp.local, ""QM"" question ANY iPad-2.local, ""QM"" question SRV 0 0 49153 iPad-2.local AAAA fe80::141b:3e21:20f9:503 A 192.168.1.33 OPT"
"532","89.253099","192.168.1.33","224.0.0.251","MDNS","171","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"533","89.255833","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","191","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"534","89.255833","192.168.1.10","224.0.0.251","MDNS","267","Standard query response 0x0000 PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa OPT"
"535","89.255833","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","287","Standard query response 0x0000 PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa OPT"
"536","89.255833","192.168.1.33","224.0.0.251","MDNS","384","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"537","89.255833","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","404","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"538","89.457790","192.168.1.16","224.0.0.251","MDNS","580","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa NSEC, cache flush iPhone-di-Alessandro.local OPT"
"539","89.461532","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","600","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Alessandro._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local PTR, cache flush iPhone-di-Alessandro.local AAAA, cache flush fe80::187d:cdd4:cfa1:436a A, cache flush 192.168.1.16 NSEC, cache flush iPhone di Alessandro._rdlink._tcp.local NSEC, cache flush A.6.3.4.1.A.F.C.4.D.D.C.D.7.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 16.1.168.192.in-addr.arpa NSEC, cache flush iPhone-di-Alessandro.local OPT"
"540","89.461532","192.168.1.10","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"541","89.461532","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"542","89.461532","192.168.1.10","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"543","89.662309","192.168.1.16","224.0.0.251","MDNS","132","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question OPT"
"544","89.662464","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","152","Standard query 0x0000 PTR _airplay._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question OPT"
"545","89.662464","192.168.1.10","224.0.0.251","MDNS","221","Standard query 0x0000 ANY iPhone 12 di Riccardo._rdlink._tcp.local, ""QU"" question ANY iPhone-12-di-Riccardo.local, ""QU"" question SRV 0 0 49153 iPhone-12-di-Riccardo.local AAAA fe80::ca2:849e:2172:7a48 A 192.168.1.10 OPT"
"546","89.662713","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","241","Standard query 0x0000 ANY iPhone 12 di Riccardo._rdlink._tcp.local, ""QU"" question ANY iPhone-12-di-Riccardo.local, ""QU"" question SRV 0 0 49153 iPhone-12-di-Riccardo.local AAAA fe80::ca2:849e:2172:7a48 A 192.168.1.10 OPT"
"547","89.867364","192.168.1.10","224.0.0.251","MDNS","221","Standard query 0x0000 ANY iPhone 12 di Riccardo._rdlink._tcp.local, ""QM"" question ANY iPhone-12-di-Riccardo.local, ""QM"" question SRV 0 0 49153 iPhone-12-di-Riccardo.local AAAA fe80::ca2:849e:2172:7a48 A 192.168.1.10 OPT"
"548","89.867689","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","241","Standard query 0x0000 ANY iPhone 12 di Riccardo._rdlink._tcp.local, ""QM"" question ANY iPhone-12-di-Riccardo.local, ""QM"" question SRV 0 0 49153 iPhone-12-di-Riccardo.local AAAA fe80::ca2:849e:2172:7a48 A 192.168.1.10 OPT"
"549","89.998882","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
