"No.","Time","Source","Destination","Protocol","Length","Info"
"209","17.539257","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"210","18.432886","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"211","18.479844","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"212","18.524737","192.168.1.163","157.240.231.15","TCP","54","55966  >  443 [ACK] Seq=65 Ack=57 Win=513 Len=0"
"213","18.541901","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"214","19.074699","192.168.1.163","157.240.231.60","TLSv1.2","129","Application Data"
"215","19.080659","157.240.231.60","192.168.1.163","TCP","60","443  >  55965 [ACK] Seq=1 Ack=76 Win=1178 Len=0"
"216","19.151750","192.168.1.163","146.75.54.167","TCP","55","[TCP Keep-Alive] 51123  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"217","19.170537","146.75.54.167","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51123 [ACK] Seq=1 Ack=2 Win=278 Len=0 SLE=1 SRE=2"
"218","19.194760","157.240.231.60","192.168.1.163","TLSv1.2","126","Application Data"
"219","19.243556","192.168.1.163","157.240.231.60","TCP","54","55965  >  443 [ACK] Seq=76 Ack=73 Win=513 Len=0"
"220","19.540902","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"221","19.581894","192.168.1.163","149.154.167.43","TCP","54","51142  >  443 [FIN, ACK] Seq=713 Ack=79432 Win=132096 Len=0"
"222","19.618013","149.154.167.43","192.168.1.163","TCP","60","443  >  51142 [FIN, ACK] Seq=79432 Ack=714 Win=68768 Len=0"
"223","19.618416","192.168.1.163","149.154.167.43","TCP","54","51142  >  443 [ACK] Seq=714 Ack=79433 Win=132096 Len=0"
"224","19.885426","149.154.167.91","192.168.1.163","SSL","415","Continuation Data"
"225","19.887971","192.168.1.163","149.154.167.91","SSL","303","Continuation Data"
"226","19.923110","149.154.167.91","192.168.1.163","TCP","60","443  >  52005 [ACK] Seq=812 Ack=435 Win=5012 Len=0"
"227","20.343536","192.168.1.16","224.0.0.251","MDNS","195","Standard query response 0x0000 PTR iPhone di Alessandro._rdlink._tcp.local TXT OPT"
"228","20.343536","fe80::187d:cdd4:cfa1:436a","ff02::fb","MDNS","215","Standard query response 0x0000 PTR iPhone di Alessandro._rdlink._tcp.local TXT OPT"
"229","20.343536","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.128? Tell 192.168.1.1"
"230","20.442236","192.168.1.163","157.240.231.16","TLSv1.2","83","Application Data"
"231","20.454663","157.240.231.16","192.168.1.163","TCP","60","443  >  50992 [ACK] Seq=26 Ack=59 Win=497 Len=0"
"232","20.541783","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"233","20.551492","157.240.231.16","192.168.1.163","TLSv1.2","79","Application Data"
"234","20.593338","192.168.1.163","157.240.231.16","TCP","54","50992  >  443 [ACK] Seq=59 Ack=51 Win=512 Len=0"
"235","21.366433","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.17? Tell 192.168.1.1"
"236","21.455379","192.168.1.163","157.240.231.16","TLSv1.2","348","Application Data"
"237","21.462629","157.240.231.16","192.168.1.163","TCP","60","443  >  50992 [ACK] Seq=51 Ack=353 Win=506 Len=0"
"238","21.538674","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"239","21.565797","157.240.231.16","192.168.1.163","TLSv1.2","86","Application Data"
"240","21.571335","157.240.231.16","192.168.1.163","TLSv1.2","97","Application Data"
"241","21.571394","192.168.1.163","157.240.231.16","TCP","54","50992  >  443 [ACK] Seq=353 Ack=126 Win=512 Len=0"
"242","21.572800","192.168.1.163","157.240.231.16","TLSv1.2","90","Application Data"
"243","21.578104","157.240.231.16","192.168.1.163","TCP","60","443  >  50992 [ACK] Seq=126 Ack=389 Win=506 Len=0"
"244","22.455929","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"245","22.461267","157.240.231.15","192.168.1.163","TCP","60","443  >  51196 [ACK] Seq=57 Ack=97 Win=279 Len=0"
"246","22.522070","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"247","22.539936","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"248","22.564332","192.168.1.163","157.240.231.15","TCP","54","51196  >  443 [ACK] Seq=97 Ack=85 Win=516 Len=0"
"249","23.538735","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"250","23.876357","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"251","23.876357","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"252","23.878240","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"253","23.878240","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"254","23.878240","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"255","23.881903","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"256","23.956041","149.154.167.91","192.168.1.163","SSL","738","Continuation Data"
"257","23.977778","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"258","23.977778","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"259","23.977778","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"260","23.979582","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"261","23.979582","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"262","23.979582","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"263","24.008608","192.168.1.163","149.154.167.91","TCP","54","52005  >  443 [ACK] Seq=435 Ack=1496 Win=509 Len=0"
"264","24.538632","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"265","24.847789","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"266","24.847963","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.69? Tell 192.168.1.1"
"267","24.847963","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.136? Tell 192.168.1.1"
"268","24.847963","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.147? Tell 192.168.1.1"
"269","25.538289","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"270","25.871985","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.23? Tell 192.168.1.1"
"271","26.107249","192.168.1.163","104.43.200.36","TCP","54","51085  >  443 [FIN, ACK] Seq=1 Ack=1 Win=516 Len=0"
"272","26.204733","149.154.167.91","192.168.1.163","SSL","722","Continuation Data"
"273","26.247822","104.43.200.36","192.168.1.163","TCP","60","443  >  51085 [FIN, ACK] Seq=1 Ack=2 Win=2049 Len=0"
"274","26.248190","192.168.1.163","104.43.200.36","TCP","54","51085  >  443 [ACK] Seq=2 Ack=2 Win=516 Len=0"
"275","26.248487","192.168.1.163","149.154.167.91","TCP","54","52005  >  443 [ACK] Seq=435 Ack=2164 Win=513 Len=0"
"276","26.267364","192.168.1.163","192.168.1.1","DNS","88","Standard query 0x1116 A contile.services.mozilla.com"
"277","26.274788","192.168.1.1","192.168.1.163","DNS","104","Standard query response 0x1116 A contile.services.mozilla.com A 34.117.237.239"
"278","26.276639","192.168.1.163","192.168.1.1","DNS","88","Standard query 0x7cf2 AAAA contile.services.mozilla.com"
"279","26.278001","192.168.1.163","34.117.237.239","TCP","66","51144  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"280","26.283988","192.168.1.1","192.168.1.163","DNS","169","Standard query response 0x7cf2 AAAA contile.services.mozilla.com SOA ns-679.awsdns-20.net"
"281","26.292563","34.117.237.239","192.168.1.163","TCP","66","443  >  51144 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"282","26.292674","192.168.1.163","34.117.237.239","TCP","54","51144  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"283","26.294912","192.168.1.163","34.117.237.239","TLSv1.3","717","Client Hello"
"284","26.309001","34.117.237.239","192.168.1.163","TCP","60","443  >  51144 [ACK] Seq=1 Ack=664 Win=67072 Len=0"
"285","26.325541","34.117.237.239","192.168.1.163","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"286","26.327288","192.168.1.163","34.117.237.239","TLSv1.3","118","Change Cipher Spec, Application Data"
"287","26.327686","192.168.1.163","34.117.237.239","TLSv1.3","224","Application Data"
"288","26.327713","192.168.1.163","34.117.237.239","TLSv1.3","312","Application Data"
"289","26.342048","34.117.237.239","192.168.1.163","TLSv1.3","640","Application Data, Application Data"
"290","26.342048","34.117.237.239","192.168.1.163","TLSv1.3","85","Application Data"
"291","26.342197","192.168.1.163","34.117.237.239","TCP","54","51144  >  443 [ACK] Seq=1156 Ack=830 Win=130304 Len=0"
"292","26.344472","192.168.1.163","34.117.237.239","TLSv1.3","85","Application Data"
"293","26.363633","34.117.237.239","192.168.1.163","TCP","60","443  >  51144 [ACK] Seq=830 Ack=1187 Win=69632 Len=0"
"294","26.493788","34.117.237.239","192.168.1.163","TLSv1.3","186","Application Data"
"295","26.493788","34.117.237.239","192.168.1.163","TLSv1.3","768","Application Data"
"296","26.493788","34.117.237.239","192.168.1.163","TLSv1.3","236","Application Data"
"297","26.493788","34.117.237.239","192.168.1.163","TLSv1.3","93","Application Data"
"298","26.493885","192.168.1.163","34.117.237.239","TCP","54","51144  >  443 [ACK] Seq=1187 Ack=1897 Win=131072 Len=0"
"299","26.494658","192.168.1.163","34.117.237.239","TLSv1.3","93","Application Data"
"300","26.509433","34.117.237.239","192.168.1.163","TCP","60","443  >  51144 [ACK] Seq=1897 Ack=1226 Win=69632 Len=0"
"301","26.540059","192.168.1.163","192.168.1.1","DNS","80","Standard query 0x77b5 A activity.windows.com"
"302","26.542586","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"303","26.547115","192.168.1.1","192.168.1.163","DNS","141","Standard query response 0x77b5 A activity.windows.com CNAME activity-geo.trafficmanager.net A 20.54.232.160"
"304","26.548565","192.168.1.163","20.54.232.160","TCP","66","51145  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"305","26.589749","20.54.232.160","192.168.1.163","TCP","66","443  >  51145 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"306","26.589958","192.168.1.163","20.54.232.160","TCP","54","51145  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"307","26.590651","192.168.1.163","20.54.232.160","TLSv1.2","241","Client Hello"
"308","26.631152","20.54.232.160","192.168.1.163","TCP","1506","443  >  51145 [ACK] Seq=1 Ack=188 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"309","26.631152","20.54.232.160","192.168.1.163","TCP","1506","443  >  51145 [ACK] Seq=1453 Ack=188 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"310","26.631152","20.54.232.160","192.168.1.163","TCP","1506","443  >  51145 [ACK] Seq=2905 Ack=188 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"311","26.631152","20.54.232.160","192.168.1.163","TCP","1506","443  >  51145 [ACK] Seq=4357 Ack=188 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"312","26.631152","20.54.232.160","192.168.1.163","TLSv1.2","436","Server Hello, Certificate, Certificate Status, Server Key Exchange, Certificate Request, Server Hello Done"
"313","26.631284","192.168.1.163","20.54.232.160","TCP","54","51145  >  443 [ACK] Seq=188 Ack=6191 Win=132352 Len=0"
"314","26.634088","192.168.1.163","20.54.232.160","TLSv1.2","219","Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"315","26.674963","20.54.232.160","192.168.1.163","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"316","26.675650","192.168.1.163","20.54.232.160","TCP","1494","51145  >  443 [ACK] Seq=353 Ack=6242 Win=132352 Len=1440 [TCP segment of a reassembled PDU]"
"317","26.675650","192.168.1.163","20.54.232.160","TLSv1.2","1494","Application Data"
"318","26.675650","192.168.1.163","20.54.232.160","TLSv1.2","392","Application Data"
"319","26.715622","20.54.232.160","192.168.1.163","TCP","60","443  >  51145 [ACK] Seq=6242 Ack=3571 Win=525568 Len=0"
"320","26.729523","20.54.232.160","192.168.1.163","TCP","1506","443  >  51145 [ACK] Seq=6242 Ack=3571 Win=525568 Len=1452 [TCP segment of a reassembled PDU]"
"321","26.729523","20.54.232.160","192.168.1.163","TLSv1.2","729","Application Data"
"322","26.729608","192.168.1.163","20.54.232.160","TCP","54","51145  >  443 [ACK] Seq=3571 Ack=8369 Win=132352 Len=0"
"323","26.735709","192.168.1.163","20.54.232.160","TCP","1494","51145  >  443 [ACK] Seq=3571 Ack=8369 Win=132352 Len=1440 [TCP segment of a reassembled PDU]"
"324","26.735709","192.168.1.163","20.54.232.160","TLSv1.2","270","Application Data"
"325","26.775762","20.54.232.160","192.168.1.163","TCP","60","443  >  51145 [ACK] Seq=8369 Ack=5227 Win=525568 Len=0"
"326","26.896010","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"327","26.896010","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.163? Tell 192.168.1.1"
"328","26.896010","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.232? Tell 192.168.1.1"
"329","26.896042","IntelCor_bf:bd:4b","Technico_a3:f2:0e","ARP","42","192.168.1.163 is at 14:4f:8a:bf:bd:4b"
"330","27.189302","20.54.232.160","192.168.1.163","TLSv1.2","544","Application Data"
"331","27.243498","192.168.1.163","20.54.232.160","TCP","54","51145  >  443 [ACK] Seq=5227 Ack=8859 Win=131840 Len=0"
"332","27.252020","13.107.21.239","192.168.1.163","TCP","60","443  >  51115 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"333","27.447709","192.168.1.163","157.240.231.60","TLSv1.2","132","Application Data"
"334","27.447875","192.168.1.163","157.240.231.60","TLSv1.2","179","Application Data"
"335","27.459757","157.240.231.60","192.168.1.163","TCP","60","443  >  55965 [ACK] Seq=73 Ack=154 Win=1178 Len=0"
"336","27.459757","157.240.231.60","192.168.1.163","TCP","60","443  >  55965 [ACK] Seq=73 Ack=279 Win=1178 Len=0"
"337","27.542081","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"338","27.570611","157.240.231.60","192.168.1.163","TLSv1.2","116","Application Data"
"339","27.602518","157.240.231.60","192.168.1.163","TLSv1.2","116","Application Data"
"340","27.602895","192.168.1.163","157.240.231.60","TCP","54","55965  >  443 [ACK] Seq=279 Ack=197 Win=512 Len=0"
"341","27.919601","Microsof_37:95:15","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.147"
"342","28.439342","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"343","28.439342","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"344","28.439342","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"345","28.441476","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"346","28.491884","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"347","28.507749","192.168.1.163","192.168.1.1","DNS","73","Standard query 0xb146 A www.amazon.it"
"348","28.507927","192.168.1.163","192.168.1.1","DNS","72","Standard query 0xb93a A www.nike.com"
"349","28.515463","192.168.1.1","192.168.1.163","DNS","172","Standard query response 0xb146 A www.amazon.it CNAME tp.6ca7af544-frontier.amazon.it CNAME www-amazon-it.customer.fastly.net A 162.219.224.22"
"350","28.515463","192.168.1.1","192.168.1.163","DNS","270","Standard query response 0xb93a A www.nike.com CNAME www-geo.nike.com.akadns.net CNAME www.nike.com.akadns.net CNAME ev-cn.nike.com.edgekey.net CNAME ev-cn.nike.com.edgekey.net.globalredir.akadns.net CNAME e2785.x.akamaiedge.net A 2.20.225.167"
"351","28.516798","192.168.1.163","192.168.1.1","DNS","82","Standard query 0x6add A e2785.x.akamaiedge.net"
"352","28.516888","192.168.1.163","192.168.1.1","DNS","93","Standard query 0x2f71 A www-amazon-it.customer.fastly.net"
"353","28.520161","192.168.1.1","192.168.1.163","DNS","98","Standard query response 0x6add A e2785.x.akamaiedge.net A 2.20.225.167"
"354","28.520161","192.168.1.1","192.168.1.163","DNS","109","Standard query response 0x2f71 A www-amazon-it.customer.fastly.net A 162.219.224.22"
"355","28.521905","192.168.1.163","192.168.1.1","DNS","93","Standard query 0x6e6b AAAA www-amazon-it.customer.fastly.net"
"356","28.521906","192.168.1.163","192.168.1.1","DNS","82","Standard query 0x21f9 AAAA e2785.x.akamaiedge.net"
"357","28.528904","192.168.1.1","192.168.1.163","DNS","205","Standard query response 0x6e6b AAAA www-amazon-it.customer.fastly.net AAAA 2606:2cc0:3::22 AAAA 2606:2cc0::22 AAAA 2606:2cc0:1::22 AAAA 2606:2cc0:2::22"
"358","28.528904","192.168.1.1","192.168.1.163","DNS","143","Standard query response 0x21f9 AAAA e2785.x.akamaiedge.net SOA n0x.akamaiedge.net"
"359","28.536695","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"360","28.536695","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"361","28.536695","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"362","28.538978","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"363","28.538978","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"364","28.541814","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"365","28.583218","192.168.1.163","157.240.231.15","TCP","54","55966  >  443 [ACK] Seq=97 Ack=85 Win=512 Len=0"
"366","29.182009","192.168.1.163","146.75.54.167","TCP","55","[TCP Keep-Alive] 51123  >  443 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"367","29.200984","146.75.54.167","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51123 [ACK] Seq=1 Ack=2 Win=278 Len=0 SLE=1 SRE=2"
"368","29.540169","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"369","29.967326","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.10? Tell 192.168.1.1"
"370","30.097728","35.155.157.101","192.168.1.163","TLSv1.2","85","Application Data"
"371","30.098691","192.168.1.163","35.155.157.101","TLSv1.2","89","Application Data"
"372","30.282215","35.155.157.101","192.168.1.163","TCP","60","443  >  49967 [ACK] Seq=32 Ack=36 Win=120 Len=0"
"373","30.540053","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"374","31.295489","192.168.1.204","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"375","31.297743","192.168.1.204","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"376","31.401152","a6:91:b1:a3:f2:17","Broadcast","ARP","42","Who has 192.168.1.204? Tell 192.168.1.27"
"377","31.538881","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"378","31.606165","192.168.1.204","224.0.0.251","MDNS","144","Standard query 0x0000 PTR _viziocast._tcp.local, ""QM"" question PTR _amzn-alexa._tcp.local, ""QM"" question PTR _matter._tcp.local, ""QM"" question PTR _matterc._udp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"379","32.015685","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.10? Tell 192.168.1.1"
"380","32.320822","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"381","32.320822","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"382","32.323255","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"383","32.323255","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"384","32.323255","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"385","32.324600","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"386","32.324600","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"387","32.324600","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"388","32.421990","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"389","32.421990","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
